Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,33.5,33.5,32.5,32.5,19.859264000000003,278000
2008-01-03,32.25,32.25,31.75,32.25,19.706503,1565300
2008-01-04,32.75,32.75,32.25,32.25,19.706503,252200
2008-01-07,32.0,32.0,31.75,32.0,19.553739999999998,921900
2008-01-08,32.0,33.0,32.0,33.0,20.164789000000003,106800
2008-01-09,32.25,33.5,32.25,33.5,20.470318,680000
2008-01-10,33.0,33.0,32.5,32.5,19.859264000000003,131300
2008-01-11,32.5,32.75,32.0,32.0,19.553739999999998,2216000
2008-01-14,32.0,32.75,32.0,32.25,19.706503,611200
2008-01-15,32.75,32.75,32.0,32.0,19.553739999999998,378500
2008-01-16,31.5,32.25,31.5,31.5,19.248215,1337100
2008-01-17,31.75,33.0,31.5,33.0,20.164789000000003,435900
2008-01-18,32.0,32.5,32.0,32.5,19.859264000000003,365800
2008-01-21,32.75,32.75,31.5,31.75,19.400973999999998,1228800
2008-01-22,31.0,31.5,31.0,31.25,19.095449,863900
2008-01-23,31.75,31.75,30.5,31.0,18.942682,379500
2008-01-24,31.0,31.0,30.0,30.5,18.637157000000002,323800
2008-01-25,30.75,31.5,30.75,31.0,18.942682,950200
2008-01-28,31.0,31.0,28.0,29.0,17.720577,4023900
2008-01-29,30.0,30.75,29.5,30.75,18.789921,816600
2008-01-30,31.0,31.75,30.75,31.75,19.400973999999998,592100
2008-01-31,31.5,33.0,31.0,33.0,20.164789000000003,1441000
2008-02-01,33.0,33.0,31.75,32.75,20.012032,1370000
2008-02-04,33.0,33.0,32.5,32.5,19.859264000000003,174700
2008-02-05,32.75,32.75,32.5,32.75,20.012032,100200
2008-02-06,32.0,33.0,32.0,32.75,20.012032,461900
2008-02-07,32.25,32.75,32.25,32.5,19.859264000000003,39700
2008-02-08,32.75,33.0,32.5,33.0,20.164789000000003,153500
2008-02-11,32.5,33.0,32.5,33.0,20.164789000000003,79200
2008-02-12,32.5,33.0,32.5,33.0,20.164789000000003,268200
2008-02-13,33.0,33.25,32.75,33.0,20.164789000000003,567900
2008-02-14,33.0,33.0,32.25,32.5,19.859264000000003,1239300
2008-02-15,32.75,32.75,32.0,32.25,19.706503,484300
2008-02-18,32.25,32.75,32.0,32.5,19.859264000000003,572600
2008-02-19,32.75,33.0,32.75,33.0,20.164789000000003,441400
2008-02-20,32.5,32.75,32.0,32.5,19.859264000000003,268600
2008-02-22,33.0,33.0,32.25,32.5,19.859264000000003,67800
2008-02-25,32.75,33.0,32.25,32.25,19.706503,234100
2008-02-26,32.5,32.5,32.0,32.5,19.859264000000003,285400
2008-02-27,32.5,32.5,32.25,32.25,19.706503,162200
2008-02-28,32.5,33.0,32.0,33.0,20.164789000000003,314400
2008-02-29,32.25,32.5,32.25,32.25,19.706503,106800
2008-03-03,32.25,32.75,32.25,32.25,19.706503,315100
2008-03-04,32.5,33.25,32.25,32.25,19.706503,315800
2008-03-05,32.75,32.75,31.25,31.25,19.095449,707200
2008-03-06,31.75,31.75,31.25,31.25,19.095449,321900
2008-03-07,31.0,31.0,30.25,30.5,18.637157000000002,730500
2008-03-10,30.5,30.5,30.0,30.25,18.484394,244100
2008-03-11,30.25,30.25,30.0,30.25,18.484394,864600
2008-03-12,30.5,30.75,30.25,30.5,18.637157000000002,728800
2008-03-13,30.25,30.5,30.25,30.25,18.484394,258100
2008-03-14,30.75,31.25,30.25,30.75,18.789921,227400
2008-03-17,31.0,31.0,30.5,31.0,18.942682,478700
2008-03-18,30.5,31.25,30.5,31.25,19.095449,591300
2008-03-19,31.25,31.5,31.0,31.5,19.248215,1370500
2008-03-20,31.25,31.25,30.5,30.75,18.789921,463100
2008-03-21,30.75,31.0,30.5,31.0,18.942682,290500
2008-03-24,30.75,31.0,30.5,31.0,18.942682,281100
2008-03-25,31.0,31.0,30.75,31.0,18.942682,1813400
2008-03-26,31.0,31.75,31.0,31.5,19.248215,375400
2008-03-27,31.5,31.5,31.25,31.5,19.248215,179400
2008-03-28,31.75,32.0,31.75,32.0,19.553739999999998,324900
2008-03-31,32.0,32.25,32.0,32.0,19.553739999999998,430300
2008-04-01,32.0,33.0,32.0,33.0,20.164789000000003,900400
2008-04-02,33.0,33.0,32.5,32.75,20.012032,319300
2008-04-03,33.0,33.0,32.5,33.0,20.164789000000003,1183400
2008-04-04,33.0,33.0,32.5,32.75,20.012032,171400
2008-04-08,32.75,32.75,32.75,32.75,20.012032,206400
