Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,6.37154,6.37154,6.13855,6.13855,4.4115459999999995,652
2008-01-03,6.13855,6.17908,6.04739,6.13855,4.4115459999999995,640
2008-01-04,6.08791,6.17908,6.08791,6.13855,4.4115459999999995,666
2008-01-07,6.13855,6.13855,5.99674,5.99674,4.309632,1061
2008-01-08,5.99674,6.08791,5.99674,5.99674,4.309632,366
2008-01-09,5.99674,6.04739,5.99674,5.99674,4.309632,467
2008-01-10,6.04739,6.17908,5.99674,5.99674,4.309632,852
2008-01-11,6.04739,6.08791,5.99674,5.99674,4.309632,101
2008-01-14,6.04739,6.2297199999999995,6.04739,6.13855,4.4115459999999995,823
2008-01-15,6.17908,6.27024,6.13855,6.27024,4.5061860000000005,1131
2008-01-16,6.2297199999999995,6.2297199999999995,6.08791,6.13855,4.4115459999999995,1384
2008-01-17,6.13855,6.17908,6.08791,6.13855,4.4115459999999995,343
2008-01-18,6.13855,6.17908,6.08791,6.08791,4.375154,360265
2008-01-21,6.13855,6.13855,5.956230000000001,5.956230000000001,4.280519,571
2008-01-22,5.7637599999999996,5.956230000000001,5.58143,5.7232400000000005,4.113079,1690
2008-01-23,5.8144,5.8144,5.39909,5.49026,3.945645,1319
2008-01-24,5.58143,5.63208,5.43961,5.43961,3.909245,929
2008-01-25,5.43961,5.63208,5.43961,5.58143,4.011165,662
2008-01-28,5.58143,5.63208,5.49026,5.63208,4.0475650000000005,691
2008-01-29,5.63208,5.7637599999999996,5.58143,5.7637599999999996,4.1422,915
2008-01-30,5.7232400000000005,5.8144,5.7232400000000005,5.7232400000000005,4.113079,631
2008-01-31,5.7637599999999996,5.8144,5.7232400000000005,5.7232400000000005,4.113079,844
2008-02-01,5.8144,5.956230000000001,5.7637599999999996,5.85493,4.20772,1382
2008-02-04,5.85493,5.85493,5.7637599999999996,5.7637599999999996,4.1422,3702
2008-02-05,5.8144,5.99674,5.8144,5.85493,4.20772,4010
2008-02-06,5.85493,5.9055800000000005,5.8144,5.8144,4.178592,1814
2008-02-07,5.8144,5.9055800000000005,5.8144,5.9055800000000005,4.244119,639
2008-02-08,5.9055800000000005,5.9055800000000005,5.85493,5.9055800000000005,4.244119,409
2008-02-11,5.9055800000000005,5.956230000000001,5.9055800000000005,5.956230000000001,4.280519,3394
2008-02-12,5.956230000000001,5.99674,5.956230000000001,5.956230000000001,4.280519,3313
2008-02-13,6.04739,6.04739,5.956230000000001,6.04739,4.346033,3039
2008-02-14,6.08791,6.17908,6.08791,6.17908,4.440674,1022
2008-02-15,6.17908,6.2297199999999995,6.08791,6.13855,4.4115459999999995,2267
2008-02-18,6.17908,6.2297199999999995,6.13855,6.17908,4.440674,302
2008-02-19,6.17908,6.2297199999999995,6.13855,6.13855,4.4115459999999995,629
2008-02-20,6.17908,6.2297199999999995,6.13855,6.2297199999999995,4.477067,2978
2008-02-22,6.13855,6.412059999999999,6.13855,6.37154,4.578987000000001,2367
2008-02-25,6.4627099999999995,6.685560000000001,6.4627099999999995,6.59439,4.739142,3084
2008-02-26,6.64503,6.64503,6.37154,6.4627099999999995,4.644507,1767
2008-02-27,6.55387,6.55387,6.412059999999999,6.4627099999999995,4.644507,700
2008-02-28,6.412059999999999,6.50322,6.412059999999999,6.412059999999999,4.6081080000000005,88
2008-02-29,6.412059999999999,6.50322,6.37154,6.4627099999999995,4.644507,428
2008-03-03,6.4627099999999995,6.50322,6.412059999999999,6.4627099999999995,4.644507,261
2008-03-04,6.4627099999999995,6.4627099999999995,6.32089,6.32089,4.542587,227
2008-03-05,6.32089,6.32089,6.2297199999999995,6.32089,4.542587,351
2008-03-06,6.27024,6.37154,6.2297199999999995,6.37154,4.578987000000001,346
2008-03-07,6.27024,6.32089,6.2297199999999995,6.32089,4.542587,62
2008-03-10,6.32089,6.32089,6.17908,6.17908,4.440674,78
2008-03-11,6.17908,6.27024,6.13855,6.2297199999999995,4.477067,111
2008-03-12,6.32089,6.32089,6.2297199999999995,6.2297199999999995,4.477067,45
2008-03-13,6.17908,6.2297199999999995,6.17908,6.2297199999999995,4.477067,111
2008-03-14,6.17877,6.17877,6.17877,6.17877,4.440451,339
2008-03-17,6.13886,6.13886,5.99685,6.13886,4.411768,115
2008-03-18,6.13855,6.13855,6.08791,6.13855,4.4115459999999995,36
2008-03-19,6.17908,6.17908,5.99674,6.08791,4.375154,250
2008-03-20,6.08791,6.08791,6.04739,6.08791,4.375154,2024
2008-03-21,6.08781,6.08781,6.08781,6.08781,4.375081,123
2008-03-24,6.08791,6.08791,6.04739,6.04739,4.346033,59
2008-03-25,6.04739,6.08791,6.04739,6.04739,4.346033,993
2008-03-26,6.04739,6.13855,6.04739,6.13855,4.4115459999999995,173
2008-03-27,6.08791,6.08791,6.04739,6.08791,4.375154,240
2008-03-28,6.08791,6.13855,6.08791,6.13855,4.4115459999999995,125
2008-03-31,6.13855,6.17908,6.13855,6.13855,4.4115459999999995,28
2008-04-01,6.17908,6.32089,6.17908,6.17908,4.440674,148
2008-04-02,6.2297199999999995,6.27024,6.2297199999999995,6.27024,4.5061860000000005,40
2008-04-03,6.27024,6.32089,6.27024,6.27024,4.5061860000000005,481
2008-04-04,6.32089,6.32089,6.27024,6.27024,4.5061860000000005,239
2008-04-08,6.27024,6.32089,6.27024,6.27024,4.5061860000000005,204
2008-04-09,6.27024,6.32089,6.27024,6.27024,4.5061860000000005,64
2008-04-10,6.27024,6.27024,6.17908,6.17908,4.440674,165
2008-04-11,6.17908,6.2297199999999995,6.17908,6.17908,4.440674,105
2008-04-16,6.27024,6.27024,6.13855,6.17908,4.440674,73
2008-04-17,6.2297199999999995,6.27024,6.17908,6.17908,4.440674,181
2008-04-18,6.2297199999999995,6.27024,6.17908,6.17908,4.440674,339
2008-04-21,6.17908,6.17908,6.08791,6.13855,4.4115459999999995,305
2008-04-22,6.13855,6.17908,6.13855,6.17908,4.440674,108
2008-04-23,6.17908,6.17908,6.08791,6.08791,4.375154,163
2008-04-24,6.08791,6.13855,6.08791,6.13855,4.4115459999999995,120
2008-04-25,6.17908,6.17908,6.13855,6.17908,4.440674,311
2008-04-28,6.17908,6.17908,6.13855,6.13855,4.4115459999999995,172
2008-04-29,6.17908,6.2297199999999995,6.17908,6.2297199999999995,4.477067,120
2008-04-30,6.2297199999999995,6.27024,6.2297199999999995,6.2297199999999995,4.477067,621
2008-05-02,6.13855,6.13855,6.08791,6.08791,4.527784,189
2008-05-06,6.13855,6.13855,6.04739,6.04739,4.497646,155
2008-05-07,6.13855,6.13855,6.08791,6.13855,4.5654449999999995,136
2008-05-08,6.08791,6.13855,6.08791,6.13855,4.5654449999999995,101
2008-05-09,6.08791,6.13855,6.08791,6.13855,4.5654449999999995,312
2008-05-12,6.13855,6.17908,6.13855,6.13855,4.5654449999999995,500
2008-05-13,6.13855,6.17908,6.13855,6.13855,4.5654449999999995,910
2008-05-14,6.13855,6.13855,5.9055800000000005,5.956230000000001,4.4298470000000005,1569
2008-05-15,5.9055800000000005,5.956230000000001,5.7637599999999996,5.8144,4.324363,1018
2008-05-16,5.9055800000000005,5.9055800000000005,5.8144,5.8144,4.324363,365
2008-05-20,5.85493,5.9055800000000005,5.8144,5.9055800000000005,4.392176999999999,278
2008-05-21,5.956230000000001,5.956230000000001,5.9055800000000005,5.9055800000000005,4.392176999999999,363
2008-05-22,5.956230000000001,5.956230000000001,5.9055800000000005,5.9055800000000005,4.392176999999999,170
2008-05-23,5.9055800000000005,5.956230000000001,5.9055800000000005,5.956230000000001,4.4298470000000005,1394
2008-05-26,5.9055800000000005,5.956230000000001,5.85493,5.956230000000001,4.4298470000000005,151
2008-05-27,5.956230000000001,5.956230000000001,5.9055800000000005,5.9055800000000005,4.392176999999999,1167
2008-05-28,5.9055800000000005,5.956230000000001,5.85493,5.9055800000000005,4.392176999999999,349
2008-05-29,5.85493,5.9055800000000005,5.8144,5.8144,4.324363,122
2008-05-30,5.8144,5.85493,5.7637599999999996,5.8144,4.324363,253
2008-06-02,5.8144,5.8144,5.7637599999999996,5.7637599999999996,4.286701,128
2008-06-03,5.7232400000000005,5.7232400000000005,5.63208,5.7232400000000005,4.256564,170
2008-06-04,5.72304,5.72304,5.72304,5.72304,4.256417,51
2008-06-05,5.7232400000000005,5.7232400000000005,5.6725900000000005,5.7232400000000005,4.256564,93
2008-06-06,5.7637599999999996,5.8144,5.7232400000000005,5.7637599999999996,4.286701,107
2008-06-09,5.7232400000000005,5.7232400000000005,5.6725900000000005,5.7232400000000005,4.256564,2306
2008-06-10,5.6725900000000005,5.7232400000000005,5.63208,5.63208,4.188766,3464
2008-06-11,5.63208,5.63208,5.54091,5.58143,4.151096,451
2008-06-12,5.58143,5.63208,5.54091,5.63208,4.188766,512
2008-06-13,5.63208,5.63208,5.58143,5.58143,4.151096,514
2008-06-16,5.58143,5.63208,5.58143,5.63208,4.188766,350
2008-06-17,5.58143,5.63208,5.54091,5.58143,4.151096,429
2008-06-18,5.54091,5.54091,5.49026,5.54091,4.12096,200
2008-06-19,5.43961,5.43961,5.307919999999999,5.307919999999999,3.9476769999999997,176047
2008-06-20,5.307919999999999,5.307919999999999,5.25727,5.25727,3.910007,316001
2008-06-23,5.25727,5.25727,5.21676,5.25727,3.910007,83606
2008-06-24,5.25727,5.25727,5.21676,5.25727,3.910007,266591
2008-06-25,5.25727,5.25727,5.16611,5.21676,3.8798790000000003,578994
2008-06-26,5.21676,5.25727,5.21676,5.21676,3.8798790000000003,528679
2008-06-27,5.16611,5.21676,5.1256,5.21676,3.8798790000000003,415660
2008-06-30,5.21676,5.21676,5.1256,5.16611,3.8422089999999995,70570
2008-07-02,5.16611,5.16611,5.07495,5.1256,3.8120809999999996,79727
2008-07-03,5.1256,5.16611,5.07495,5.16611,3.8422089999999995,173138
2008-07-04,5.16611,5.16611,5.1256,5.1256,3.8120809999999996,22302
2008-07-07,5.07495,5.07495,4.93313,4.98377,3.706596,224853
2008-07-08,4.98377,4.98377,4.80145,4.93313,3.668933,155900
2008-07-09,5.0243,5.1256,5.0243,5.1256,3.8120809999999996,17777
2008-07-10,5.07495,5.07495,4.98377,4.98377,3.706596,5495
2008-07-11,5.01207,5.1513,5.01207,5.01207,3.727644,0
2008-07-14,4.8926099999999995,5.0243,4.8926099999999995,5.0243,3.73674,3555
2008-07-15,5.0243,5.0243,4.80145,4.8926099999999995,3.6387980000000004,70785
2008-07-16,4.8926099999999995,4.8926099999999995,4.80145,4.80145,3.571,206753
2008-07-18,4.8926099999999995,4.8926099999999995,4.7508,4.80145,3.571,29090
2008-07-21,4.80145,4.80145,4.71028,4.71028,3.503193,242846
2008-07-22,4.80138,4.80138,4.80138,4.80138,3.5709459999999997,62058
2008-07-23,4.80145,4.8926099999999995,4.80145,4.84196,3.6011290000000002,23164
2008-07-24,4.82644,4.9192599999999995,4.82644,4.82644,3.589585,0
2008-07-25,4.89234,4.89234,4.89234,4.89234,3.6385970000000003,2155
2008-07-28,4.84196,4.84196,4.80145,4.80145,3.571,11636
2008-07-29,4.80145,4.84196,4.80145,4.84196,3.6011290000000002,2370
2008-07-30,4.84196,4.8926099999999995,4.84196,4.84196,3.6011290000000002,5172
2008-07-31,4.80145,4.93313,4.80145,4.93313,3.668933,35339
2008-08-01,4.93313,4.93313,4.8926099999999995,4.8926099999999995,3.6387980000000004,131443
2008-08-04,4.8926099999999995,4.8926099999999995,4.84196,4.84196,3.6011290000000002,366100
2008-08-05,4.80145,4.80145,4.60898,4.7508,3.533329,220867
2008-08-06,4.80138,4.80138,4.80138,4.80138,3.5709459999999997,6464
2008-08-07,4.80145,4.93313,4.80145,4.93313,3.668933,79835
2008-08-08,4.8926099999999995,4.98377,4.8926099999999995,4.98377,3.706596,48914
2008-08-11,5.0243,5.21676,5.0243,5.07495,3.77441,95350
2008-08-13,5.16611,5.16611,4.98377,4.98377,3.706596,56348
2008-08-14,5.21676,5.25727,5.1256,5.25727,3.910007,60011
2008-08-15,5.34845,5.34845,5.21676,5.25727,3.910007,41695
2008-08-18,5.25727,5.25727,5.16611,5.16611,3.8422089999999995,51715
2008-08-19,5.02414,5.02414,5.02414,5.02414,3.73662,4310
2008-08-20,5.07495,5.07495,4.98377,4.98377,3.706596,291760
2008-08-21,4.98377,4.98377,4.93313,4.98377,3.706596,657752
2008-08-22,4.98377,5.0243,4.98377,5.0243,3.73674,42880
2008-08-25,4.98377,5.0243,4.93313,4.98377,3.706596,770232
2008-08-26,4.842219999999999,4.842219999999999,4.842219999999999,4.842219999999999,3.713076,251896
2008-08-27,4.84196,4.84196,4.80145,4.80145,3.6818129999999996,136506
2008-08-28,4.84196,4.8926099999999995,4.84196,4.84196,3.7128769999999998,242738
2008-08-29,4.8926099999999995,4.8926099999999995,4.84196,4.84196,3.7128769999999998,710760
2008-09-01,4.842219999999999,4.842219999999999,4.842219999999999,4.842219999999999,3.713076,166997
2008-09-02,4.80145,4.8926099999999995,4.80145,4.8926099999999995,3.7517160000000005,62381
2008-09-03,4.84196,4.98377,4.84196,4.93313,3.7827870000000003,62381
2008-09-04,4.93313,4.98377,4.8926099999999995,4.98377,3.821618,36847
2008-09-05,4.8926099999999995,4.98377,4.8926099999999995,4.98377,3.821618,20794
2008-09-08,5.02414,5.02414,5.02414,5.02414,3.852575,5064
2008-09-09,5.0243,5.07495,5.0243,5.07495,3.8915370000000005,8296
2008-09-10,5.07495,5.07495,5.0243,5.07495,3.8915370000000005,25427
2008-09-11,5.07495,5.16611,5.07495,5.1256,3.930375,49345
2008-09-12,5.07519,5.07519,5.07519,5.07519,3.89172,78650
2008-09-15,5.1256,5.1256,5.0243,5.0243,3.852697,38463
2008-09-16,4.93313,4.98377,4.8926099999999995,4.98377,3.821618,7003
2008-09-17,4.93313,4.93313,4.84196,4.84196,3.7128769999999998,99444
2008-09-18,4.84196,4.8926099999999995,4.71028,4.84196,3.7128769999999998,434192
2008-09-19,4.84196,5.0243,4.84196,4.98377,3.821618,249525
2008-09-22,4.98377,4.98377,4.8926099999999995,4.8926099999999995,3.7517160000000005,44497
2008-09-23,4.93313,4.93313,4.80145,4.80145,3.6818129999999996,34154
2008-09-24,4.8926099999999995,4.93313,4.84196,4.93313,3.7827870000000003,11313
2008-09-25,4.80145,4.8926099999999995,4.80145,4.84196,3.7128769999999998,41695
2008-09-26,4.89234,4.89234,4.89234,4.89234,3.7515089999999995,646
2008-09-29,4.8926099999999995,4.8926099999999995,4.84196,4.84196,3.7128769999999998,5172
2008-09-30,4.80145,4.80145,4.71028,4.80145,3.6818129999999996,73910
2008-10-01,4.98377,4.98377,4.80145,4.84196,3.7128769999999998,18747
2008-10-02,4.84196,4.84196,4.80145,4.80145,3.6818129999999996,2370
2008-10-03,4.80145,4.80145,4.71028,4.7508,3.6429739999999997,122823
2008-10-06,4.7508,4.7508,4.59886,4.60898,3.534225,129934
2008-10-07,4.59886,4.59886,4.57859,4.59886,3.526464,76172
2008-10-08,4.57859,4.57859,4.19367,4.19367,3.215759,37709
2008-10-09,4.24432,4.42664,4.203790000000001,4.24432,3.254598,14976
2008-10-10,4.1531400000000005,4.203790000000001,4.06198,4.06198,3.114778,48591
2008-10-13,3.87965,4.06198,3.87965,3.9708099999999997,3.044868,37170
2008-10-14,4.40639,4.42664,4.0012,4.1531400000000005,3.1846799999999997,2047
2008-10-15,4.1531400000000005,4.1734,4.1531400000000005,4.1531400000000005,3.1846799999999997,25750
2008-10-16,4.42664,4.42664,4.1531400000000005,4.1531400000000005,3.1846799999999997,36955
2008-10-17,4.24432,4.3354800000000004,4.24432,4.3354800000000004,3.324502,7219
2008-10-20,4.24432,4.42664,4.24432,4.42664,3.394404,2263
2008-10-21,4.507680000000001,4.507680000000001,4.26457,4.26457,3.270127,25858
2008-10-22,4.42664,4.42664,4.26457,4.26457,3.270127,3555
2008-10-24,4.1531400000000005,4.1531400000000005,4.09237,4.1531400000000005,3.1846799999999997,42126
2008-10-27,4.06198,4.06198,2.95785,2.95785,2.2681169999999997,37709
2008-10-28,3.5960099999999997,3.6568,3.32251,3.50485,2.687563,45682
2008-10-29,3.68719,3.68719,3.50485,3.63654,2.788545,4094
2008-10-30,3.68719,3.77835,3.68719,3.77835,2.897287,15838
2008-10-31,3.77835,3.77835,3.7277,3.7277,2.858447,10774
2008-11-03,3.8593900000000003,3.87965,3.8188699999999995,3.8188699999999995,2.9283580000000002,106662
2008-11-04,3.87965,4.06198,3.87965,3.87965,2.974965,33938
2008-11-05,3.87965,3.8897800000000005,3.87965,3.87965,2.974965,133382
2008-11-06,3.95055,3.95055,3.9302900000000003,3.9302900000000003,3.0137959999999997,1401
2008-11-07,3.9708099999999997,4.02146,3.91004,3.91004,2.998268,646
2008-11-10,4.507680000000001,4.507680000000001,3.9708099999999997,4.06198,3.114778,74448
2008-11-11,4.06198,4.06198,3.87965,3.87965,2.974965,84684
2008-11-12,3.9708099999999997,3.9708099999999997,3.70744,3.87965,2.974965,21440
2008-11-13,3.87965,3.87965,3.8391300000000004,3.8391300000000004,2.943894,55378
2008-11-14,3.8391300000000004,3.8391300000000004,3.79861,3.79861,2.9128220000000002,30059
2008-11-17,3.87972,3.87972,3.87972,3.87972,2.975019,108
