Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,15.124,15.124,14.7107,14.7107,12.450395,1418
2008-01-03,14.5455,14.7107,14.4628,14.4628,12.240585000000001,925
2008-01-04,14.2149,14.3802,13.8017,13.8843,11.750973,4693
2008-01-07,13.8843,14.1322,13.8017,13.9669,11.82088,2450
2008-01-08,13.9669,14.2149,13.8843,14.0496,11.890874,2196
2008-01-09,14.0496,14.4628,13.9669,14.4628,12.240585000000001,922
2008-01-10,14.4628,14.4628,14.2149,14.4628,12.240585000000001,837
2008-01-11,14.3802,14.4628,13.9669,14.3802,12.170677,1453
2008-01-14,14.1322,14.3802,13.6364,13.719,11.611069,3198
2008-01-15,13.8017,13.8017,12.8926,12.9752,10.981555,7923
2008-01-16,12.7273,12.8099,11.9008,12.3967,10.49194,12149
2008-01-17,12.562,13.2231,12.3967,13.0578,11.051464,6586
2008-01-18,12.7273,12.9752,12.562,12.9752,10.981555,5617
2008-01-21,13.0578,13.1405,12.314,12.562,10.631845,3674
2008-01-22,12.2314,12.3967,11.9008,12.0661,10.212138000000001,4452
2008-01-23,12.3967,12.3967,11.9835,12.1488,10.28213,4548
2008-01-24,12.1488,12.2314,11.4876,11.4876,9.722526,5743
2008-01-25,11.9008,12.314,11.6529,12.314,10.421948,4830
2008-01-28,12.1488,12.2314,11.9008,12.2314,10.352038,3144
2008-01-29,12.3967,12.562,12.314,12.314,10.421948,1800
2008-01-30,12.3967,12.6446,12.2314,12.314,10.421948,5343
2008-01-31,12.3967,12.8099,12.314,12.6446,10.701751,2508
2008-02-01,12.9752,13.6364,12.8099,13.4711,11.40126,7917
2008-02-04,13.8017,13.8017,13.1405,13.2231,11.191366,3359
2008-02-05,13.3058,13.3884,13.0578,13.2231,11.191366,3276
2008-02-06,12.8926,13.3058,12.7273,12.8926,10.911648,4030
2008-02-07,13.0578,13.0578,12.9752,13.0578,11.051464,483
2008-02-08,13.0578,13.3058,13.0578,13.0578,11.051464,2416
2008-02-11,13.1405,13.1405,12.9752,12.9752,10.981555,1858
2008-02-12,13.0578,13.1405,12.8926,12.8926,10.911648,6560
2008-02-13,13.0578,13.3058,12.9752,13.0578,11.051464,4572
2008-02-14,13.2231,13.3884,13.0578,13.0578,11.051464,5441
2008-02-15,13.0578,13.8017,12.9752,13.8017,11.681063,17674
2008-02-18,13.8017,14.1322,13.1405,13.3884,11.331265,27349
2008-02-19,13.5537,14.0496,13.4711,14.0496,11.890874,7790
2008-02-20,14.1322,14.1322,13.4711,13.6364,11.541161,4396
2008-02-22,13.6364,13.6364,13.1405,13.4711,11.40126,8230
2008-02-25,13.3884,13.4711,13.2231,13.3058,11.261358,5287
2008-02-26,13.3884,13.3884,13.1405,13.2231,11.191366,3598
2008-02-27,13.3058,13.6364,13.2231,13.6364,11.541161,4374
2008-02-28,13.6364,13.9669,13.4711,13.719,11.611069,9483
2008-02-29,13.8017,13.8843,13.4711,13.719,11.611069,10086
2008-03-03,13.6364,13.9669,13.6364,13.8843,11.750973,3457
2008-03-04,13.9669,14.0496,13.8017,13.8843,11.750973,5364
2008-03-05,13.8017,14.0496,13.8017,13.8843,11.750973,4863
2008-03-06,13.8843,14.2975,13.8843,14.0496,11.890874,15015
2008-03-07,13.8843,13.9669,13.8843,13.8843,11.750973,2345
2008-03-10,13.8843,13.8843,13.4711,13.4711,11.40126,2505
2008-03-11,13.4711,13.719,13.4711,13.4711,11.40126,2968
2008-03-12,13.6364,13.719,13.5537,13.5537,11.471169,4967
2008-03-13,13.4711,13.719,13.4711,13.719,11.611069,1642
2008-03-14,13.6364,13.719,13.5537,13.6364,11.541161,1891
2008-03-17,13.3058,13.5537,13.3058,13.3884,11.331265,2130
2008-03-18,13.3884,13.6364,13.3884,13.6364,11.541161,234
2008-03-19,13.719,13.719,13.5537,13.5537,11.471169,1408
2008-03-20,13.3884,13.719,13.3884,13.6364,11.541161,815
2008-03-21,13.6364,13.719,13.5537,13.6364,11.541161,793
2008-03-24,13.719,13.8017,13.4711,13.719,11.611069,1942
2008-03-25,13.719,13.719,13.5537,13.5537,11.471169,2988
2008-03-26,13.6364,13.9669,13.6364,13.8843,11.750973,3518
2008-03-27,13.8843,13.8843,13.8017,13.8017,11.681063,1236
2008-03-28,13.8843,13.8843,13.5537,13.6364,11.541161,3240
2008-03-31,13.6364,14.0496,13.6364,13.9669,11.82088,4757
2008-04-01,13.9669,14.4628,13.9669,14.4628,12.240585000000001,11236
2008-04-02,14.5455,14.6281,14.3802,14.3802,12.170677,5231
2008-04-03,14.4628,14.5455,14.2149,14.4628,12.240585000000001,3293
2008-04-04,14.4628,14.4628,14.3802,14.4628,12.240585000000001,295
2008-04-08,14.3802,14.3802,14.1322,14.1322,11.960782,651
2008-04-09,14.2149,14.2149,13.719,13.8017,11.681063,4143
2008-04-10,13.719,13.719,13.3058,13.5537,11.471169,8360
2008-04-11,13.6364,13.8017,13.5537,13.8017,11.681063,981
2008-04-16,13.6364,13.8017,13.6364,13.8017,11.681063,1906
2008-04-17,13.8017,13.8017,13.6364,13.719,11.611069,3254
2008-04-18,13.719,13.719,13.4711,13.6364,11.541161,3201
2008-04-21,13.719,13.719,13.3884,13.4711,11.40126,5711
2008-04-22,13.5537,13.5537,13.3884,13.4711,11.40126,1616
2008-04-23,13.3884,13.4711,13.3058,13.3884,11.331265,1997
