Date,Open,High,Low,Close,Adj Close,Volume
2015-10-07,2.72727,2.75325,2.31169,2.31169,1.9444919999999999,999675985
2015-10-08,2.32468,2.36364,1.98701,2.0,1.6823119999999998,271877375
2015-10-09,2.05195,2.36364,2.03896,2.33766,1.966337,396278575
2015-10-12,2.4026,2.96104,2.36364,2.8571400000000002,2.403301,678105890
2015-10-13,2.8571400000000002,2.88312,2.75325,2.8571400000000002,2.403301,195578460
2015-10-14,2.93506,3.11688,2.8571400000000002,3.0129900000000003,2.534395,388591280
2015-10-15,3.0129900000000003,3.35065,2.93506,3.3246800000000003,2.796575,250379745
2015-10-16,3.3246800000000003,3.5064900000000003,3.09091,3.19481,2.687335,288049685
2015-10-19,3.22078,3.4026,3.16883,3.3246800000000003,2.796575,162283275
2015-10-20,3.3246800000000003,3.3766199999999995,3.22078,3.22078,2.7091790000000002,115238200
2015-10-21,3.27273,3.5064900000000003,3.24675,3.4285699999999997,2.883963,239389920
2015-10-22,3.4285699999999997,3.61039,3.35065,3.45455,2.905816,236572875
2015-10-26,3.48052,3.66234,3.48052,3.66234,3.0806,188589170
2015-10-27,3.66234,3.8181800000000004,3.61039,3.61039,3.036902,170339400
2015-10-28,3.63636,3.7402599999999997,3.55844,3.63636,3.0587470000000003,126649985
2015-10-29,3.68831,3.71429,3.5844199999999997,3.5844199999999997,3.015057,91668500
2015-10-30,3.63636,3.68831,3.5844199999999997,3.63636,3.0587470000000003,77952105
2015-11-02,3.63636,3.66234,3.5844199999999997,3.61039,3.036902,35085820
2015-11-03,3.63636,3.9220800000000002,3.63636,3.84416,3.233539,214290615
2015-11-04,3.8961,3.8961,3.79221,3.8181800000000004,3.2116860000000003,67107040
2015-11-05,3.8181800000000004,3.87013,3.68831,3.71429,3.124298,91628845
2015-11-06,3.7402599999999997,3.79221,3.68831,3.76623,3.1679880000000002,43454565
2015-11-09,3.79221,3.9740300000000004,3.79221,3.8961,3.277229,95960865
2015-11-10,3.87013,3.94805,3.84416,3.84416,3.233539,35561295
2015-11-11,3.87013,3.87013,3.71429,3.71429,3.124298,44165275
2015-11-12,3.71429,3.71429,3.5844199999999997,3.63636,3.0587470000000003,29212645
2015-11-13,3.63636,3.63636,3.5844199999999997,3.61039,3.036902,3395700
2015-11-16,3.63636,3.68831,3.5844199999999997,3.66234,3.0806,2473625
2015-11-17,3.68831,3.7402599999999997,3.63636,3.63636,3.0587470000000003,6235845
2015-11-18,3.66234,3.68831,3.61039,3.61039,3.036902,3846535
2015-11-19,3.63636,3.71429,3.5844199999999997,3.61039,3.036902,9796710
